belacan;93657;package,g,bag,oz,teaspoon,cup,serving,tablespoon
soy flour;16115;g,oz,teaspoon,cup,tablespoon
yellow curry paste;10193605;g,oz,teaspoon,serving,tablespoon
red belgian endive;10011151;head,piece,leave,g,oz,cup
caviar substitute;10015072;g,oz
sweet potato puree;10011508;g,oz,cup
white shoepeg corn;11901;ear,g,cup cut,oz,cup,serving
thick cut bacon;10310123;strip,piece,slice,g,oz,serving
golden brown sugar;19334;cup unpacked,tsp brownulated,tsp packed,tsp unpacked,cup packed,g,oz,teaspoon,cup,serving,tablespoon
canned fava beans;16054;can,g,tin,oz,cup,serving
rump roast;23618;pound,piece,g,ounce,oz,serving
pepperjack cheese;1025;cubic inch,package,slice,g,ounce,oz,cup,tablespoon
banana pudding mix;19318;package,portion,g,oz
andouille sausage;7064;package,piece,g,oz,serving
garlic oil;1004053;spoonful,g,oz,teaspoon,cup,serving,tablespoon
short grain rice;10120052;g,oz,cup,serving
yardlong beans;11199;pod,g,oz,cup slice
strawberry yogurt;1197;container,g,oz,teaspoon,cup,tablespoon
white kidney beans;16028;g,oz,cup,serving,tablespoon
chocolate shavings;10219903;g,oz
ground fennel;98953;pinch,g,oz,teaspoon,tablespoon
cocktail sausages;7235;package,piece,g,link,oz,serving
herbes de provence;1012042;pinch,g,oz,teaspoon,tablespoon
cooked grain blend;10020089;g,oz,cup,serving
cooked pappardelle;10120410;g,oz,cup,serving
kaffir lime leaves;93633;piece,g,oz
dried corona beans;10116049;g,oz,cup,serving
soy buttery spread;4673;g,stick,oz,cup,serving,tablespoon
cooked penne;11120421;g,oz,cup,serving
white fish fillets;10015261;package,piece,g,fillet,raw pr g,oz,cup,serving
turkish bay leaves;1012004;piece,leave,g,oz,teaspoon,tablespoon
jumbo shrimp;10415149;piece,g,oz
fresh basil;2044;cup leave,handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
bacon;10123;slice raw,package,strip,rasher,piece,slice,g,oz,serving
malted milk powder;14311;g,oz,cup,serving,tablespoon
dry onion soup mix;6094;envelope,package,g,box,oz,packet
orange zest;9216;strip,piece,slice,g,oz,teaspoon,cup,serving,tablespoon
bran flakes;8029;g,oz,cup,serving
soy protein powder;16122;scoop,g,ounce,oz,cup,serving,tablespoon
swiss cheese;1040;cubic inch,piece,slice,g,ounce,oz,cup,tablespoon
bone in pork chops;10036;pound,piece,g,oz,serving
bison strip loin;17267;pound,piece,g,ounce,oz,serving
spaghetti squash;11492;piece,g,oz,cup
butterscotch chips;19070;piece,g,ounce,oz,cup,tablespoon
blood orange juice;1009206;piece,g,oz,teaspoon,fluid ounce,cup,fruit yield,serving,tablespoon
turkey wings;5195;unit,piece,g,oz,wing,serving
hot cherry pepper;99267;piece,g,oz
gingersnap crumbs;18172;cookie,large,piece,g,ounce,oz,cup
marshmallow chicks;98850;bunnie,package,piece,g,box,oz,bunny,chick
chipolata;99286;piece,g,oz
angel hair pasta;10020420;package,g,bag,box,nest,oz,cup,serving
pineapple tidbits;1039354;can,g,oz
rice vinegar;1022053;g,oz,teaspoon,cup,serving,tablespoon
berbere;98995;g,oz,teaspoon,tablespoon
gorgonzola;1011004;g,oz,cup,tablespoon
baby leaf lettuce;10111253;g,oz
horseradish root;98949;g,oz
fresh mint;2064;handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
sweet corn;10111168;can,ear large,ear small,ear,g,cup cut,oz,ear medium,baby ear,cup,serving
english cucumber;10111205;piece,cucumber,g,oz,cup slice,cup,serving
capellini;11720420;package,g,bag,box,nest,oz,cup,serving
fiddleheads;11995;g,oz,cup
ground cumin;1012014;pinch,g,oz,teaspoon,tablespoon
masa harina;20317;g,oz,cup,tablespoon
taco salad shells;98985;piece,g,oz
grape nuts cereal;8038;g,oz,cup
dried mung beans;16080;g,oz,cup,serving,tablespoon
spinach wrap;99018;piece,g,oz,serving
chocolate cookies;18157;wafer,piece,g,ounce,oz,cup
apricot preserves;19719;g,oz,packet,teaspoon,serving,tablespoon
roasting chicken;5109;chicken,piece,g,oz
blood orange zest;1009216;g,oz
framboise liqueur;10214534;g,oz,teaspoon,fluid ounce,cup,serving,shot,tablespoon
cinnamon schnapps;93731;g,oz,cup,shot
gluten free flour;93620;g,oz,teaspoon,cup,tablespoon
cavatelli;12220420;g,oz,cup
cooked fettuccine;10020410;g,oz,cup,serving
raw pumpkin seeds;10012014;g,ounce,oz,teaspoon,cup,tablespoon
kit kat;19109;bar,g,oz
mung bean sprouts;10011043;package,g,oz,cup
dried fruit;1009094;g,oz,cup,serving
lemon zest;9156;strip,piece,g,oz,teaspoon,cup,serving,tablespoon
fresh herbs;10111297;handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup chopped,cup,serving,tablespoon
dry seasoning rub;1012034;g,oz,teaspoon,cup,serving,tablespoon
physalis;9138;g,oz,cup
sourdough starter;93819;g,oz,cup
cooked buckwheat;20010;g,oz,cup
cheese tortellini;10093727;container,package,g,bag,box,oz,packet,cup,serving
ground round;10023562;g,oz
gluten free wrap;99262;piece,g,oz,serving
cooked black rice;10020037;g,oz,cup,serving
cooked long pasta;11420421;g,oz,cup,serving
basil oil;1044053;spoonful,g,oz,teaspoon,cup,serving,tablespoon
asafoetida;1032035;g,oz,teaspoon,cup,tablespoon
amaretti cookies;93766;piece,g,oz,cup,serving
seedless cucumber;11205;piece,cucumber,g,oz,cup slice,cup,serving
vegan cheese;93701;slice,g,oz,cup,tablespoon
bison back ribs;93794;g,oz
sugar substitute;10219868;g,oz,packet,teaspoon,cup,serving,tablespoon
artichoke bottoms;98959;g,oz
green beans;11052;can,handful,piece,g,tin,bunch,oz,bean,cup,serving
marshmallow peeps;98850;bunnie,package,piece,g,box,oz,bunny,chick
frozen cheesecake;98855;piece,slice,g,oz
dried pigeon peas;16101;g,oz,cup,serving
veggie nuggets;98981;piece,g,oz
chow mein noodles;93803;g,box,oz,serving
angostura bitters;93653;g,oz,dash,dashe,teaspoon,tablespoon
cooked cannelloni;10220421;piece,g,oz,serving
canned navy beans;16039;can,g,tin,oz,cup,serving
hungarian paprika;1002028;g,oz,teaspoon,cup,tablespoon
pork belly slices;10010005;piece,g,oz
cornish hens;5307;piece,bird,g,oz,serving
pointed pepper;10411821;g,oz
golden kiwi;1009148;g,oz
dried mango;93638;g,oz
pumpkin pie spice;1002035;g,oz,teaspoon,cup,tablespoon
canned beef broth;6008;g,cube,oz,cup
egg roll wrappers;18368;square,package,piece,g,ounce,sheet,wrapper,oz,packet
gravlax;93689;piece,slice,g,oz,serving,tablespoon
turkey meatballs;99213;package,piece,g,bag,oz
curry powder;2015;g,jar,oz,teaspoon,tablespoon
pomegranate syrup;10142040;g,oz,teaspoon,cup,tablespoon
littleneck clams;10015157;small,pound,large,piece,g,ounce,medium,oz,cup
multigrain bread;18075;piece,slice,g,ounce,loaf,oz,serving
crushed ice cubes;10114412;g,oz
shortcrust pastry;10018338;ball,package,piece,sheet dough,g,recipe,ounce,box,sheet,oz,serving
tuna in olive oil;15119;can,piece,g,tin,ounce,jar,oz,teaspoon,cup,serving,tablespoon
romaine hearts;10011251;piece,g,bag,oz,cup,serving
pork rinds;98873;handful,g,bag,oz,cup,serving
all purpose flour;20081;g,oz,teaspoon,cup,serving,tablespoon
cumin seeds;2014;pinch,g,oz,teaspoon,cup,serving,tablespoon
funfetti cake mix;98866;package,piece,g,ounce,box,oz,cup
double gloucester;93667;slice,g,oz,cup,serving
starburst candies;19156;piece,g,oz
soft cheese;1001017;cubic inch,package,g,ounce,oz,cup,tablespoon
seafood seasoning;1032034;g,oz,dash,teaspoon,cup,serving,tablespoon
chocolate extract;13411111;g,oz,teaspoon,tablespoon
green peppercorns;93836;g,oz,teaspoon,tablespoon
lean filet mignon;23583;pound,piece,g,ounce,oz
cooked tortellini;93727;container,package,g,bag,box,oz,packet,cup,serving
whole wheat rolls;18351;piece,g,roll,ounce,oz,serving
dried pinto beans;16042;g,oz,cup,serving,tablespoon
dried fava beans;16052;g,oz,cup,serving,tablespoon
raspberry liqueur;10114534;g,oz,teaspoon,fluid ounce,cup,serving,shot,tablespoon
nondairy creamer;1067;container,g,oz,fluid ounce,cup
light brown sugar;19334;cup unpacked,tsp brownulated,tsp packed,tsp unpacked,cup packed,g,oz,teaspoon,cup,serving,tablespoon
almond bark;98857;square,bar,package,g,bag,oz
beef stock powder;6075;g,cube,oz,packet,teaspoon,tablespoon
cooked brown rice;20041;g,oz,cup,serving
liquid egg whites;93833;g,oz,cup,tablespoon
lebanese cucumber;10211205;piece,cucumber,g,oz,cup slice,cup,serving
cooked split peas;16086;g,oz,cup,serving,tablespoon
raspberry vinegar;1002048;g,oz,teaspoon,cup,tablespoon
emmantaler cheese;1001040;piece,slice,g,oz,tablespoon
watercress;11591;g,bag,sprig,bunch,oz,cup,serving
fat free yogurt;1118;container,g,oz,teaspoon,cup,tablespoon
dried white beans;10316049;g,oz,cup,serving
pasta dough;10118334;g,batch,recipe,sheet,oz
gluten free bread;10099050;piece,slice,g,ounce,loaf,oz,serving
soy nuts;16111;g,oz,cup
tart cherries;1019070;cherry,handful,piece,g,oz,NLEA serving,cup
wide egg noodles;20409;package,g,bag,block,box,sheet,nest,oz,cup,serving
crushed pineapple;1019354;can,g,oz
mango puree;1009176;g,oz,cup
dried red lentils;10016069;can,g,oz,cup,serving,tablespoon
mascarpone;93820;container,tub,g,oz,cup,serving,tablespoon
acai powder;99094;g,oz
white grape juice;1009135;g,oz,fluid ounce,cup
breadstick dough;98918;g,oz
cooked orzo;10920421;g,oz,cup,serving
red pepper;11821;small,large,piece,ring,g,medium,oz,cup,serving,tablespoon
baharat;10093663;g,oz,teaspoon,cup,serving,tablespoon
hollandaise sauce;93801;envelope,package,g,oz,packet,cup,serving,tablespoon
granulated garlic;1002020;g,oz,teaspoon,serving,tablespoon
truffle mushrooms;98916;piece,g,oz
bluefish fillets;15005;piece,g,ounce,fillet,oz,serving
fresh ginger;10211216;piece,slice,g,inch,oz,cup slice,teaspoon,cup,serving,tablespoon
aioli;93758;g,oz,teaspoon,cup,serving,tablespoon
farfalle;10120420;package,g,bag,box,oz,cup,serving
chocolate chips;99278;package,handful,g,bag,oz,cup,tablespoon
breakfast sausage;1027063;tray,package,piece,g,box,oz,cup,serving
whole wheat bread;18075;piece,slice,g,ounce,loaf,oz,serving
tricolor pasta;12020420;g,oz
canned jackfruit;9420;can,g,oz,cup
jalapeno pepper;11979;pepper,piece,g,jar,oz,teaspoon,cup,serving,tablespoon
ground chuck;10023572;g,oz,cup,serving
watermelon;9326;piece,slice,g,wedge,oz,melon,NLEA serving,cup
almond oil;4529;g,oz,teaspoon,cup,tablespoon
mahi mahi fillets;15023;piece,filet,g,ounce,fillet,oz,serving
dried black beans;16014;can,g,oz,cup,serving,tablespoon
old bay seasoning;1052034;g,oz,dash,teaspoon,cup,serving,tablespoon
mixed baby greens;21052;package,handful,g,bag,bunch,oz,cup,serving
potstickers;99034;package,piece,g,box,oz
herring fillets;10015039;piece,g,oz,serving
mixed fresh fruit;9431;piece,g,oz,cup,serving
canned lima beans;16073;can,g,tin,oz,cup,serving
chinese rice wine;43479;g,oz,teaspoon,fluid ounce,cup,tablespoon
sunflower shoots;98986;g,oz
vanilla ice cream;19095;scoop,individual,g,oz,cup,serving
lean chuck steak;23079;steak,g,oz
turkey drumsticks;5193;unit,piece,g,oz,leg,serving
split pigeon peas;99234;g,oz,cup
chicken seasoning;1082034;g,oz,dash,teaspoon,cup,serving,tablespoon
beef franks;7241;package,piece,g,oz,serving
whole kernel corn;11177;cup drained,can drained,g,oz
lamb stock powder;98844;g,oz,teaspoon,tablespoon
rubbed sage;1002038;handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
dried blueberries;93686;g,oz,teaspoon,cup,serving,tablespoon
whitefish fillets;10015261;package,piece,g,fillet,raw pr g,oz,cup,serving
delicata squash;11643;piece,g,oz,cup
pinot grigio;14113;glass,g,bottle,oz,fluid ounce,cup
peppercorns;1022030;piece,g,oz,teaspoon,tablespoon
steel cut oats;93695;g,oz,cup,serving,tablespoon
heirloom tomato;10811529;small,cherry,large whole,large,medium whole,g,wedge,Italian tomato,medium,oz,plum tomato,serving,piece,slice,small whole,NLEA serving,cup
puff pastry dough;18337;package,piece,shell,g,ounce,box,sheet,oz
dehydrated garlic;2020;pinch,g,oz,dash,teaspoon,serving,tablespoon
pattypan squash;11475;piece,g,oz,cup slice,cup,serving
everything bagel;10118408;piece,g,oz
lobster mushrooms;10111260;g,oz
japanese eggplant;10011209;piece,g,oz
green curry paste;10093605;g,oz,teaspoon,serving,tablespoon
red currant jelly;10319297;g,oz,packet,teaspoon,cup,serving,tablespoon
apple pie filling;19312;can,g,oz,serving
pomegranate juice;9442;g,oz,fluid ounce,cup
cube steak;13874;steak,piece,g,ounce,oz
2 percent milk;1174;quart,g,oz,teaspoon,cup,tablespoon
decorating gel;98881;g,oz
lancashire;93667;slice,g,oz,cup,serving
manzanilla olives;1069195;can,handful,olive,piece,g,tin,jar,oz,cup,serving,tablespoon
raspberry extract;14011111;g,oz,splash,teaspoon,cup,tablespoon
hawaiian rock cod;15070;piece,g,ounce,fillet,oz,serving
cooked mung beans;16081;g,oz,cup,serving
spaghetti;11420420;package,g,bag,box,oz,serving
cooked sushi rice;10220055;g,oz,cup,serving
lemon pie filling;93753;g,oz,cup
whole grain wrap;93675;package,piece,g,oz,serving
almond meal;93740;g,oz,cup,tablespoon
neufchatel;1031;package,g,ounce,oz
fresh sage;99226;handful,piece,leave,g,sprig,bunch,oz,cup,serving
marrow bones;10035021;piece,g,oz
pepperoni;7057;package,piece,slice,g,ounce,slice round,oz,cup,serving
european seabass;15004;piece,g,ounce,fillet,oz,serving
corn flour;20019;g,oz,cup,tablespoon
dried cranberries;9079;handful,g,oz,cup,serving,tablespoon
white peppercorns;1002032;piece,peppercorn,g,oz
pappardelle;10120409;package,g,bag,box,oz,serving
mixed seafood;99284;g,oz
ground flaxseed;12220;g,oz,teaspoon,cup,tablespoon
cake flour;10020129;spoonful,g,cup unsifted,oz,teaspoon,cup,serving,tablespoon
sparkling water;14121;can or bottle,g,oz,fluid ounce
canned soybeans;10016409;can,g,oz,cup,serving
creamed corn;11174;can,g,oz,cup
sukrin;99190;g,oz,teaspoon,cup,tablespoon
matcha;98932;g,oz,teaspoon,tablespoon
licorice extract;12811111;g,oz
brown rice syrup;93784;g,oz,teaspoon,cup,serving,tablespoon
jarlsberg cheese;93791;g,oz,cup,serving
chorizo crumbles;99230;package,g,bag,oz,cup
chili with beans;16059;can,g,tin,oz,cup,serving,tablespoon
sweet rice flour;10020061;g,oz,teaspoon,cup,tablespoon
lean corned beef;99030;g,oz
vanilla frosting;10119230;container,tube,package,g,oz,cup,serving
wheat flatbreads;10018042;piece,g,oz
grape seed flour;99048;g,oz,teaspoon,cup,tablespoon
absinthe;99305;g,oz,serving,shot
canned pineapple;9354;can,spear,ring,slice,g,oz,cup
iceberg lettuce;11252;small,package,large,g,small head,medium,oz,serving,head,cup shredded,NLEA Serving,piece,leave,medium head,large head,cup
guajillo pepper;10011962;piece,g,oz
yellow cornmeal;35137;spoonful,g,oz,teaspoon,cup,serving,tablespoon
chuck steak;23145;steak,g,oz
broccoli sprouts;10011001;handful,g,oz,cup,tablespoon
vegan mozzarella;10093701;ball,slice,g,oz,cup
piquillo pepper;98841;can,piece,g,jar,oz
tangelo;1009218;small,can,large,piece,g,medium,oz,NLEA serving,cup
tarragon vinegar;1042053;g,oz,teaspoon,cup,serving,tablespoon
sugar in the raw;19908;g,oz,teaspoon,cup,tablespoon
soy yogurt;16252;container,g,oz,cup
swordfish steaks;15110;steak,piece,g,ounce,fillet,oz,serving
beef chuck roast;13786;piece,g,oz,roast,serving
brown rice flour;20090;g,oz,cup,serving,tablespoon
bean curd sheets;98891;package,piece,g,sheet,oz
celery rib;10111143;piece,g,oz,cup,tablespoon
hazelnut liqueur;93755;g,oz,cup,shot,tablespoon
oyster mushrooms;11987;small,large,g,oz,cup sliced
cooked crabmeat;15141;can,g,ounce,oz,cup
red pearl onion;10411282;piece,g,oz
sauvignon blanc;14134;glass,g,bottle,oz,fluid ounce,cup
vegan sour cream;93608;g,oz,cup,serving,tablespoon
ground fenugreek;1002019;g,oz,teaspoon,tablespoon
pink lady apple;1099003;small,large,piece,slice,g,extra small,medium,oz,cup slice,NLEA serving,cup,serving
cannellini beans;10716050;can,g,oz,cup,serving
greens;21052;package,handful,g,bag,bunch,oz,cup,serving
canned mushrooms;11264;small,can,cap,large,slice,g,medium,oz,cup
maple syrup;19911;milliliter,g,oz,teaspoon,cup,serving,tablespoon
macaroni;20499;package,g,bag,ounce,box,oz,cup,serving
rigatoni;11220420;package,g,bag,box,oz,cup,serving
crushed tomatoes;11693;can,g,tin,oz,cup
catfish fillets;15010;piece,g,ounce,fillet,oz,serving
starchy potato;11353;small,large,piece,Potato medium,g,medium,oz,potato large,cup,Potato small
candied cherries;93742;piece,g,oz,cup
broccoli florets;10011090;piece,g,oz,cup
green tea bag;13311111;piece,g,oz
mounds bar;19142;king size,piece,g,miniature,bag,bite size,oz,fun size,bar snack size,cup,serving
vodka;14051;g,oz,teaspoon,fluid ounce,cup,shot,tablespoon
flat iron steak;23059;steak,piece,g,oz
clementine juice;1019221;g,oz,fluid ounce,cup
cooked farro;10020006;g,oz,cup,serving
pumpkin blossoms;11416;piece,g,oz,cup,flower
hazelnut meal;93810;g,oz,cup
creole seasoning;1002031;pinch,g,oz,teaspoon,serving,tablespoon
active dry yeast;18375;sachet,envelope,package,g,satchet,oz,packet,teaspoon,tablespoon
cipollini onions;10311282;piece,g,oz
green onions;11291;small,large,tbsp chopped,g,rib,medium,oz,teaspoon,serving,tablespoon,piece,stalk,sprig,bunch,cup
amaretto liqueur;10014534;g,oz,teaspoon,fluid ounce,cup,serving,shot,tablespoon
lean ground lamb;17353;g,oz,serving
bitters;93653;g,oz,dash,dashe,teaspoon,tablespoon
beef round roast;23618;pound,piece,g,ounce,oz,serving
pork steaks;10010084;g,oz
dried barberries;99100;g,oz
rice chex;8064;g,oz,cup
flounder fillets;15028;steak,piece,g,ounce,fillet,oz,serving
chambord;10514534;g,oz,teaspoon,fluid ounce,cup,serving,shot,tablespoon
cereal;8029;g,oz,cup,serving
granulated onion;1002026;g,oz,teaspoon,cup,tablespoon
pretzel nuggets;99155;g,oz
mustard;2046;g,oz,teaspoon,cup,serving,tablespoon
breadcrumbs;18079;package,handful,g,ounce,oz,teaspoon,cup,serving,tablespoon
round tip steak;23636;pound,piece,g,ounce,oz,serving
cherry preserves;10619297;g,oz,packet,teaspoon,cup,serving,tablespoon
pork tenderloin;10218;piece,g,oz,roast,serving
beef tenderloin;23372;piece,g,oz,serving
cooked manicotti;10220421;piece,g,oz,serving
chicken bouillon;6480;g,oz,fluid ounce,cup
new potato;10211352;piece,g,oz,cup
venison shoulder;17346;piece,g,oz,roast,serving
pork loin chops;10062;pound,piece,g,chop,oz,serving
clarified butter;93632;g,oz,teaspoon,cup,tablespoon
blanched almonds;12062;g,ounce,oz,teaspoon,cup,tablespoon
stevia;93628;pinch,g,pkt,oz,packet,teaspoon,cup,tablespoon
sugar cookie mix;99205;package,pouch,g,box,puche,oz
buckwheat flour;20011;g,oz,cup,tablespoon
hard boiled egg;1129;large,piece,g,oz,cup,tablespoon
wild blueberries;1009050;berrie,handful,piece,g,oz,cup,serving
yellow wax beans;93711;can,g,tin,oz
dried bay leaves;2004;piece,leave,g,oz,teaspoon,tablespoon
chorizo sausages;99231;package,piece,g,link,oz
cooked capellini;11720421;g,oz,cup,serving
slivered almonds;10012061;g,oz,teaspoon,cup,tablespoon
red kuri squash;10511643;piece,g,oz,cup
pie dough rounds;18334;pastry,package,piece,pie crust,g,recipe,box,oz,serving
poppyseed roll;10018353;piece,g,roll,ounce,oz
peas and carrots;11322;package,g,oz,cup
